17,18,35,Nan,Nan,Nan,Nan,Nan
28,47,Nan,Nan,Nan,Nan,Nan,Nan
1,19,Nan,Nan,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
10,26,Nan,Nan,Nan,Nan,Nan,Nan
6,7,46,Nan,Nan,Nan,Nan,Nan
17,47,Nan,Nan,Nan,Nan,Nan,Nan
16,18,46,Nan,Nan,Nan,Nan,Nan
5,22,Nan,Nan,Nan,Nan,Nan,Nan
12,15,17,39,47,Nan,Nan,Nan
4,6,11,Nan,Nan,Nan,Nan,Nan
9,10,21,49,Nan,Nan,Nan,Nan
7,19,Nan,Nan,Nan,Nan,Nan,Nan
10,24,38,43,Nan,Nan,Nan,Nan
12,31,36,39,48,Nan,Nan,Nan
14,38,40,42,Nan,Nan,Nan,Nan
4,9,12,Nan,Nan,Nan,Nan,Nan
1,19,44,Nan,Nan,Nan,Nan,Nan
10,31,45,Nan,Nan,Nan,Nan,Nan
0,24,26,Nan,Nan,Nan,Nan,Nan
1,11,26,Nan,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
11,33,39,42,43,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
3,5,22,Nan,Nan,Nan,Nan,Nan
10,30,34,42,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
6,11,16,25,41,Nan,Nan,Nan
3,16,32,45,Nan,Nan,Nan,Nan
0,37,Nan,Nan,Nan,Nan,Nan,Nan
20,28,31,33,42,Nan,Nan,Nan
14,22,28,39,44,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
1,12,48,Nan,Nan,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
5,22,29,Nan,Nan,Nan,Nan,Nan
2,15,17,39,47,Nan,Nan,Nan
22,23,27,30,36,39,Nan,Nan
0,7,10,15,38,49,Nan,Nan
1,9,19,23,37,48,Nan,Nan
9,32,Nan,Nan,Nan,Nan,Nan,Nan
0,46,Nan,Nan,Nan,Nan,Nan,Nan
17,21,24,36,43,44,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
23,24,40,41,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
1,33,36,Nan,Nan,Nan,Nan,Nan
3,6,14,15,44,Nan,Nan,Nan
4,9,14,Nan,Nan,Nan,Nan,Nan
6,27,28,42,Nan,Nan,Nan,Nan
0,27,29,30,44,45,Nan,Nan
4,12,33,Nan,Nan,Nan,Nan,Nan
11,13,39,42,44,45,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
12,17,31,36,38,42,48,Nan
19,20,30,32,Nan,Nan,Nan,Nan
0,8,37,46,Nan,Nan,Nan,Nan
33,42,49,Nan,Nan,Nan,Nan,Nan
1,3,14,19,38,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
19,24,42,Nan,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
19,33,42,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
5,18,26,35,Nan,Nan,Nan,Nan
10,Nan,Nan,Nan,Nan,Nan,Nan,Nan
3,18,25,35,Nan,Nan,Nan,Nan
3,8,15,Nan,Nan,Nan,Nan,Nan
1,33,42,Nan,Nan,Nan,Nan,Nan
27,28,37,Nan,Nan,Nan,Nan,Nan
40,47,Nan,Nan,Nan,Nan,Nan,Nan
1,5,18,22,Nan,Nan,Nan,Nan
7,11,37,45,46,Nan,Nan,Nan
22,Nan,Nan,Nan,Nan,Nan,Nan,Nan
12,18,35,Nan,Nan,Nan,Nan,Nan
3,26,41,Nan,Nan,Nan,Nan,Nan
5,7,22,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
0,11,19,Nan,Nan,Nan,Nan,Nan
11,18,40,47,Nan,Nan,Nan,Nan
7,8,15,43,49,Nan,Nan,Nan
14,44,Nan,Nan,Nan,Nan,Nan,Nan
0,46,49,Nan,Nan,Nan,Nan,Nan
12,31,36,47,Nan,Nan,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
4,12,18,35,Nan,Nan,Nan,Nan
19,33,35,42,43,Nan,Nan,Nan
18,29,Nan,Nan,Nan,Nan,Nan,Nan
8,27,Nan,Nan,Nan,Nan,Nan,Nan
7,25,48,Nan,Nan,Nan,Nan,Nan
14,28,33,44,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
23,26,45,Nan,Nan,Nan,Nan,Nan
13,24,33,Nan,Nan,Nan,Nan,Nan
12,Nan,Nan,Nan,Nan,Nan,Nan,Nan
0,27,Nan,Nan,Nan,Nan,Nan,Nan
18,20,32,43,48,Nan,Nan,Nan
21,33,49,Nan,Nan,Nan,Nan,Nan
7,43,Nan,Nan,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
4,12,31,36,Nan,Nan,Nan,Nan
42,49,Nan,Nan,Nan,Nan,Nan,Nan
22,24,32,Nan,Nan,Nan,Nan,Nan
24,37,47,Nan,Nan,Nan,Nan,Nan
39,48,Nan,Nan,Nan,Nan,Nan,Nan
3,10,27,29,35,Nan,Nan,Nan
20,24,36,Nan,Nan,Nan,Nan,Nan
8,Nan,Nan,Nan,Nan,Nan,Nan,Nan
18,24,31,37,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
1,6,19,25,42,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
6,33,40,Nan,Nan,Nan,Nan,Nan
5,17,19,22,35,43,46,Nan
2,3,39,45,Nan,Nan,Nan,Nan
5,22,29,Nan,Nan,Nan,Nan,Nan
20,30,33,Nan,Nan,Nan,Nan,Nan
7,10,19,23,45,Nan,Nan,Nan
4,39,40,Nan,Nan,Nan,Nan,Nan
0,18,30,35,42,Nan,Nan,Nan
7,11,28,37,45,Nan,Nan,Nan
4,24,48,Nan,Nan,Nan,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
13,14,21,36,39,42,44,Nan
1,19,Nan,Nan,Nan,Nan,Nan,Nan
1,19,39,Nan,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
5,11,17,21,22,26,45,Nan
9,27,28,Nan,Nan,Nan,Nan,Nan
8,9,49,Nan,Nan,Nan,Nan,Nan
3,27,Nan,Nan,Nan,Nan,Nan,Nan
15,18,19,20,Nan,Nan,Nan,Nan
0,17,Nan,Nan,Nan,Nan,Nan,Nan
36,42,Nan,Nan,Nan,Nan,Nan,Nan
7,15,47,49,Nan,Nan,Nan,Nan
7,15,38,49,Nan,Nan,Nan,Nan
16,33,42,Nan,Nan,Nan,Nan,Nan
17,35,49,Nan,Nan,Nan,Nan,Nan
21,33,42,Nan,Nan,Nan,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
24,34,42,Nan,Nan,Nan,Nan,Nan
14,21,44,Nan,Nan,Nan,Nan,Nan
31,33,44,Nan,Nan,Nan,Nan,Nan
4,Nan,Nan,Nan,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
7,15,36,49,Nan,Nan,Nan,Nan
4,9,11,19,Nan,Nan,Nan,Nan
1,19,Nan,Nan,Nan,Nan,Nan,Nan
10,16,35,36,Nan,Nan,Nan,Nan
21,27,28,34,45,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
14,44,Nan,Nan,Nan,Nan,Nan,Nan
11,27,28,Nan,Nan,Nan,Nan,Nan
13,15,Nan,Nan,Nan,Nan,Nan,Nan
0,46,Nan,Nan,Nan,Nan,Nan,Nan
1,19,31,Nan,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
0,23,24,Nan,Nan,Nan,Nan,Nan
48,Nan,Nan,Nan,Nan,Nan,Nan,Nan
19,32,37,45,Nan,Nan,Nan,Nan
20,27,28,Nan,Nan,Nan,Nan,Nan
4,15,17,47,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
0,27,36,Nan,Nan,Nan,Nan,Nan
9,22,30,37,44,Nan,Nan,Nan
5,22,36,42,48,Nan,Nan,Nan
2,16,32,36,42,Nan,Nan,Nan
1,14,22,24,Nan,Nan,Nan,Nan
17,37,47,Nan,Nan,Nan,Nan,Nan
22,40,46,Nan,Nan,Nan,Nan,Nan
10,15,19,Nan,Nan,Nan,Nan,Nan
1,8,43,Nan,Nan,Nan,Nan,Nan
7,11,34,37,45,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
9,13,21,23,28,36,42,Nan
0,2,3,7,43,46,Nan,Nan
5,18,22,29,Nan,Nan,Nan,Nan
16,32,42,45,Nan,Nan,Nan,Nan
4,37,38,Nan,Nan,Nan,Nan,Nan
13,36,37,Nan,Nan,Nan,Nan,Nan
29,33,35,43,Nan,Nan,Nan,Nan
21,29,Nan,Nan,Nan,Nan,Nan,Nan
16,32,43,45,Nan,Nan,Nan,Nan
4,9,Nan,Nan,Nan,Nan,Nan,Nan
5,22,Nan,Nan,Nan,Nan,Nan,Nan
27,33,42,49,Nan,Nan,Nan,Nan
4,7,15,20,32,Nan,Nan,Nan
14,31,41,44,Nan,Nan,Nan,Nan
11,12,46,Nan,Nan,Nan,Nan,Nan
8,25,38,Nan,Nan,Nan,Nan,Nan
24,42,47,Nan,Nan,Nan,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
1,5,15,17,19,39,Nan,Nan
10,23,39,Nan,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
14,44,Nan,Nan,Nan,Nan,Nan,Nan
1,19,Nan,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
14,15,44,Nan,Nan,Nan,Nan,Nan
3,18,28,35,Nan,Nan,Nan,Nan
10,27,28,Nan,Nan,Nan,Nan,Nan
13,17,35,38,41,45,49,Nan
4,9,29,Nan,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
0,2,25,37,46,Nan,Nan,Nan
7,11,25,37,45,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
0,3,9,14,49,Nan,Nan,Nan
0,4,9,31,36,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
18,26,27,28,29,Nan,Nan,Nan
7,36,Nan,Nan,Nan,Nan,Nan,Nan
7,15,19,49,Nan,Nan,Nan,Nan
1,2,37,40,Nan,Nan,Nan,Nan
10,11,46,Nan,Nan,Nan,Nan,Nan
27,31,41,Nan,Nan,Nan,Nan,Nan
4,5,29,36,37,41,Nan,Nan
24,27,45,Nan,Nan,Nan,Nan,Nan
28,36,Nan,Nan,Nan,Nan,Nan,Nan
11,33,40,Nan,Nan,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
3,Nan,Nan,Nan,Nan,Nan,Nan,Nan
0,5,13,14,22,46,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
5,22,24,26,40,Nan,Nan,Nan
23,24,40,41,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
1,13,19,46,Nan,Nan,Nan,Nan
0,2,33,39,46,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
14,20,34,Nan,Nan,Nan,Nan,Nan
8,24,43,Nan,Nan,Nan,Nan,Nan
5,11,40,Nan,Nan,Nan,Nan,Nan
5,21,22,32,Nan,Nan,Nan,Nan
10,22,43,Nan,Nan,Nan,Nan,Nan
5,17,22,27,32,47,Nan,Nan
1,19,23,36,Nan,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
5,47,Nan,Nan,Nan,Nan,Nan,Nan
4,10,18,35,41,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
13,15,42,Nan,Nan,Nan,Nan,Nan
13,27,28,Nan,Nan,Nan,Nan,Nan
24,26,27,28,Nan,Nan,Nan,Nan
22,39,Nan,Nan,Nan,Nan,Nan,Nan
5,13,20,22,38,Nan,Nan,Nan
10,17,24,28,44,49,Nan,Nan
9,21,26,Nan,Nan,Nan,Nan,Nan
5,22,35,47,Nan,Nan,Nan,Nan
12,31,36,Nan,Nan,Nan,Nan,Nan
30,32,42,Nan,Nan,Nan,Nan,Nan
6,27,28,Nan,Nan,Nan,Nan,Nan
26,30,44,49,Nan,Nan,Nan,Nan
5,13,17,22,43,Nan,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
12,31,36,Nan,Nan,Nan,Nan,Nan
4,6,9,15,Nan,Nan,Nan,Nan
7,15,22,24,Nan,Nan,Nan,Nan
14,36,44,Nan,Nan,Nan,Nan,Nan
2,12,40,45,Nan,Nan,Nan,Nan
4,9,24,Nan,Nan,Nan,Nan,Nan
6,33,42,Nan,Nan,Nan,Nan,Nan
4,9,47,Nan,Nan,Nan,Nan,Nan
1,19,Nan,Nan,Nan,Nan,Nan,Nan
7,43,Nan,Nan,Nan,Nan,Nan,Nan
17,26,30,42,Nan,Nan,Nan,Nan
23,24,40,41,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
3,4,9,12,18,48,49,Nan
20,33,42,Nan,Nan,Nan,Nan,Nan
6,40,Nan,Nan,Nan,Nan,Nan,Nan
8,15,20,Nan,Nan,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
10,26,35,40,Nan,Nan,Nan,Nan
7,15,23,24,25,36,48,49
2,14,25,26,31,43,Nan,Nan
19,39,41,Nan,Nan,Nan,Nan,Nan
2,4,7,30,40,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
16,32,45,48,Nan,Nan,Nan,Nan
1,19,Nan,Nan,Nan,Nan,Nan,Nan
5,Nan,Nan,Nan,Nan,Nan,Nan,Nan
7,27,28,33,39,Nan,Nan,Nan
1,18,19,42,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
19,22,25,42,45,Nan,Nan,Nan
2,5,19,27,29,36,40,45
21,35,43,Nan,Nan,Nan,Nan,Nan
0,14,24,25,44,Nan,Nan,Nan
2,11,18,21,28,40,43,Nan
0,46,Nan,Nan,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
7,25,38,Nan,Nan,Nan,Nan,Nan
8,15,20,23,28,36,37,46
26,27,28,49,Nan,Nan,Nan,Nan
33,37,39,Nan,Nan,Nan,Nan,Nan
29,33,Nan,Nan,Nan,Nan,Nan,Nan
7,9,Nan,Nan,Nan,Nan,Nan,Nan
3,7,16,23,30,39,42,Nan
35,39,Nan,Nan,Nan,Nan,Nan,Nan
20,26,Nan,Nan,Nan,Nan,Nan,Nan
27,38,Nan,Nan,Nan,Nan,Nan,Nan
15,30,41,Nan,Nan,Nan,Nan,Nan
10,29,Nan,Nan,Nan,Nan,Nan,Nan
1,19,Nan,Nan,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
29,Nan,Nan,Nan,Nan,Nan,Nan,Nan
5,22,Nan,Nan,Nan,Nan,Nan,Nan
16,30,32,35,Nan,Nan,Nan,Nan
12,Nan,Nan,Nan,Nan,Nan,Nan,Nan
17,19,47,Nan,Nan,Nan,Nan,Nan
11,16,32,Nan,Nan,Nan,Nan,Nan
33,44,Nan,Nan,Nan,Nan,Nan,Nan
8,16,28,36,Nan,Nan,Nan,Nan
9,12,19,45,Nan,Nan,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
25,26,33,49,Nan,Nan,Nan,Nan
17,43,45,46,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
3,9,14,16,19,20,Nan,Nan
28,Nan,Nan,Nan,Nan,Nan,Nan,Nan
0,3,18,32,35,Nan,Nan,Nan
4,9,26,Nan,Nan,Nan,Nan,Nan
18,22,35,Nan,Nan,Nan,Nan,Nan
1,19,43,Nan,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
5,13,22,25,34,Nan,Nan,Nan
11,19,27,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
14,28,Nan,Nan,Nan,Nan,Nan,Nan
11,Nan,Nan,Nan,Nan,Nan,Nan,Nan
14,29,Nan,Nan,Nan,Nan,Nan,Nan
5,22,Nan,Nan,Nan,Nan,Nan,Nan
4,9,39,Nan,Nan,Nan,Nan,Nan
10,46,Nan,Nan,Nan,Nan,Nan,Nan
13,33,38,42,49,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
11,21,22,29,Nan,Nan,Nan,Nan
1,17,29,32,Nan,Nan,Nan,Nan
6,13,Nan,Nan,Nan,Nan,Nan,Nan
0,1,6,33,42,Nan,Nan,Nan
15,21,Nan,Nan,Nan,Nan,Nan,Nan
14,44,45,46,Nan,Nan,Nan,Nan
23,32,35,46,Nan,Nan,Nan,Nan
7,16,Nan,Nan,Nan,Nan,Nan,Nan
5,8,22,41,45,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
0,35,Nan,Nan,Nan,Nan,Nan,Nan
35,36,45,Nan,Nan,Nan,Nan,Nan
10,12,40,Nan,Nan,Nan,Nan,Nan
35,43,49,Nan,Nan,Nan,Nan,Nan
2,14,18,30,35,44,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
4,17,19,40,46,Nan,Nan,Nan
5,20,21,22,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
5,7,9,10,22,Nan,Nan,Nan
8,33,42,Nan,Nan,Nan,Nan,Nan
27,28,39,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
12,28,31,36,45,48,Nan,Nan
31,42,48,Nan,Nan,Nan,Nan,Nan
14,44,Nan,Nan,Nan,Nan,Nan,Nan
23,24,40,41,Nan,Nan,Nan,Nan
5,22,Nan,Nan,Nan,Nan,Nan,Nan
0,2,15,46,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
6,15,44,Nan,Nan,Nan,Nan,Nan
25,31,41,45,46,Nan,Nan,Nan
7,15,19,32,Nan,Nan,Nan,Nan
0,2,15,16,17,27,37,46
7,15,49,Nan,Nan,Nan,Nan,Nan
5,14,29,44,Nan,Nan,Nan,Nan
0,2,4,17,38,46,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
3,18,21,35,40,Nan,Nan,Nan
10,48,Nan,Nan,Nan,Nan,Nan,Nan
3,18,35,44,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
38,42,44,Nan,Nan,Nan,Nan,Nan
9,20,28,37,49,Nan,Nan,Nan
7,20,30,43,48,Nan,Nan,Nan
5,8,14,20,41,44,Nan,Nan
4,10,18,20,Nan,Nan,Nan,Nan
3,11,Nan,Nan,Nan,Nan,Nan,Nan
13,17,31,Nan,Nan,Nan,Nan,Nan
25,36,Nan,Nan,Nan,Nan,Nan,Nan
36,Nan,Nan,Nan,Nan,Nan,Nan,Nan
10,18,21,31,45,46,49,Nan
1,11,16,25,43,48,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
0,Nan,Nan,Nan,Nan,Nan,Nan,Nan
13,26,Nan,Nan,Nan,Nan,Nan,Nan
8,24,26,44,Nan,Nan,Nan,Nan
23,30,Nan,Nan,Nan,Nan,Nan,Nan
21,29,31,Nan,Nan,Nan,Nan,Nan
11,28,49,Nan,Nan,Nan,Nan,Nan
7,15,31,32,48,49,Nan,Nan
14,18,35,Nan,Nan,Nan,Nan,Nan
17,18,32,45,48,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
16,24,30,Nan,Nan,Nan,Nan,Nan
7,8,15,16,32,33,43,Nan
5,22,26,29,32,36,48,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
11,40,47,49,Nan,Nan,Nan,Nan
11,22,Nan,Nan,Nan,Nan,Nan,Nan
4,19,24,44,Nan,Nan,Nan,Nan
21,25,32,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
2,18,20,Nan,Nan,Nan,Nan,Nan
7,12,33,42,Nan,Nan,Nan,Nan
4,5,Nan,Nan,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
7,23,24,30,36,42,Nan,Nan
3,12,21,30,35,Nan,Nan,Nan
9,19,27,Nan,Nan,Nan,Nan,Nan
5,22,25,36,Nan,Nan,Nan,Nan
11,33,42,Nan,Nan,Nan,Nan,Nan
16,32,39,Nan,Nan,Nan,Nan,Nan
5,8,45,Nan,Nan,Nan,Nan,Nan
16,39,42,Nan,Nan,Nan,Nan,Nan
2,18,37,44,Nan,Nan,Nan,Nan
3,8,26,29,34,38,46,49
17,47,Nan,Nan,Nan,Nan,Nan,Nan
5,27,33,42,Nan,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
4,36,39,Nan,Nan,Nan,Nan,Nan
23,Nan,Nan,Nan,Nan,Nan,Nan,Nan
14,18,36,44,47,Nan,Nan,Nan
4,9,38,Nan,Nan,Nan,Nan,Nan
13,17,25,36,Nan,Nan,Nan,Nan
5,22,Nan,Nan,Nan,Nan,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
1,19,Nan,Nan,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
19,46,Nan,Nan,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
2,27,28,Nan,Nan,Nan,Nan,Nan
5,22,32,43,Nan,Nan,Nan,Nan
8,15,17,29,35,38,47,Nan
5,22,39,49,Nan,Nan,Nan,Nan
1,8,19,21,36,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
7,10,12,16,23,33,42,49
0,3,10,18,35,39,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
13,18,Nan,Nan,Nan,Nan,Nan,Nan
0,12,22,31,34,Nan,Nan,Nan
6,14,19,42,45,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
24,33,37,42,Nan,Nan,Nan,Nan
16,22,23,39,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
14,25,37,Nan,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
14,Nan,Nan,Nan,Nan,Nan,Nan,Nan
5,22,35,38,48,Nan,Nan,Nan
6,17,24,33,36,47,Nan,Nan
3,17,29,33,Nan,Nan,Nan,Nan
12,18,34,37,Nan,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
1,4,33,Nan,Nan,Nan,Nan,Nan
9,28,35,Nan,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
5,7,11,37,45,48,Nan,Nan
25,39,Nan,Nan,Nan,Nan,Nan,Nan
14,Nan,Nan,Nan,Nan,Nan,Nan,Nan
2,39,42,Nan,Nan,Nan,Nan,Nan
16,18,30,39,46,Nan,Nan,Nan
4,26,34,38,46,Nan,Nan,Nan
17,Nan,Nan,Nan,Nan,Nan,Nan,Nan
26,44,Nan,Nan,Nan,Nan,Nan,Nan
23,24,40,41,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
28,42,Nan,Nan,Nan,Nan,Nan,Nan
2,27,28,38,45,Nan,Nan,Nan
3,35,Nan,Nan,Nan,Nan,Nan,Nan
13,37,Nan,Nan,Nan,Nan,Nan,Nan
14,31,44,Nan,Nan,Nan,Nan,Nan
0,17,29,47,Nan,Nan,Nan,Nan
0,20,38,43,45,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
4,9,Nan,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
4,5,16,22,Nan,Nan,Nan,Nan
1,10,16,19,24,28,37,Nan
5,22,48,Nan,Nan,Nan,Nan,Nan
1,19,30,39,Nan,Nan,Nan,Nan
4,8,16,32,45,Nan,Nan,Nan
4,9,46,Nan,Nan,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
25,26,33,42,Nan,Nan,Nan,Nan
10,31,41,Nan,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
18,36,Nan,Nan,Nan,Nan,Nan,Nan
11,27,33,42,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
15,19,34,47,48,Nan,Nan,Nan
16,32,33,34,45,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
4,9,Nan,Nan,Nan,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
2,3,12,13,17,28,48,Nan
23,24,40,41,Nan,Nan,Nan,Nan
0,1,2,21,38,46,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
3,18,22,31,35,Nan,Nan,Nan
10,25,45,Nan,Nan,Nan,Nan,Nan
22,31,33,42,Nan,Nan,Nan,Nan
14,15,20,27,28,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
0,27,36,Nan,Nan,Nan,Nan,Nan
4,6,9,16,48,Nan,Nan,Nan
15,20,30,39,Nan,Nan,Nan,Nan
4,5,9,26,Nan,Nan,Nan,Nan
7,18,30,Nan,Nan,Nan,Nan,Nan
37,43,Nan,Nan,Nan,Nan,Nan,Nan
5,25,Nan,Nan,Nan,Nan,Nan,Nan
17,27,29,47,Nan,Nan,Nan,Nan
22,29,30,39,Nan,Nan,Nan,Nan
14,44,Nan,Nan,Nan,Nan,Nan,Nan
0,16,17,29,33,41,46,47
7,11,37,45,Nan,Nan,Nan,Nan
20,Nan,Nan,Nan,Nan,Nan,Nan,Nan
8,44,45,46,48,Nan,Nan,Nan
20,30,40,45,Nan,Nan,Nan,Nan
16,32,45,49,Nan,Nan,Nan,Nan
4,14,16,44,47,Nan,Nan,Nan
0,6,19,46,Nan,Nan,Nan,Nan
18,42,Nan,Nan,Nan,Nan,Nan,Nan
4,9,Nan,Nan,Nan,Nan,Nan,Nan
27,28,33,Nan,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
25,28,35,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
14,44,Nan,Nan,Nan,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
0,2,5,23,25,29,46,48
17,47,Nan,Nan,Nan,Nan,Nan,Nan
